Guess X,Guess Y,Current X,Current Y,Tracker X,Tracker Y,Measured X,Measured Y
84.78585438581607,-36.5514755052158,66.15211434188082,-4.803766329193302e-05,-4933.643122385743,-4999.996646226578,86.00118005040349,-35.924899067969406
84.78585438581607,-36.5514755052158,66.15211434188082,-4.803766329193302e-05,-4933.643122385743,-4999.996646226578,86.00118005040349,-35.924899067969406
66.17302377968579,-35.795293645739626,124.35246733258354,0.0039702905103723395,-4875.485270541418,-4999.991427730154,55.29691253778028,-28.347396722314105
161.17591829366066,-143.43634537418828,182.55767203938277,0.004907343377242027,-4817.3195568004885,-4999.995490770396,253.71046273475508,-253.5193994617906
232.67451284841545,-149.11771620216666,240.77029476057706,-0.001062410189617339,-4759.149427745337,-5000.002030129196,264.2565473279736,-136.55597585692715
271.9552723075428,-67.90832546256104,295.26131543598734,-9.847561140365666,-4707.231562642647,-4987.355730297646,268.9865622066207,-2.0924656175922953
321.958777674222,-8.443567663428503,337.51196418397996,-49.87593722500621,-4676.004915882044,-4938.272310111755,382.31066790200003,54.089218690961516
403.21661059877846,-72.38136227649684,379.63355770420935,-90.0432482826203,-4644.911907927666,-4889.111077565203,462.81378578660787,-137.54596021766244
439.29966139932554,-136.6102075917827,421.5430770866282,-130.0079749538662,-4613.9841749681445,-4840.192807961567,457.1485517489658,-183.08962657868366
460.9907527384906,-161.34849960970666,463.66674280807416,-170.17286469669435,-4582.9325342537,-4791.003022813766,449.3361333849359,-138.96469612803932
427.2387336131561,-187.64354116922215,505.7989993634186,-210.3292582067784,-4551.915850883914,-4741.787366384693,399.8690168387723,-138.2341047833634
500.22022398688614,-295.1082465191279,547.9479683394021,-250.46311616730245,-4520.873192232349,-4692.596317365497,603.4474625935574,-455.2122601272767
570.5233391520893,-289.59909788519377,591.0061332713119,-288.7327399634724,-4489.85435550757,-4643.389868194437,658.4759024339497,-243.04629174296008
646.2426039686188,-264.39934890247724,649.1651010183699,-291.277927207403,-4458.901528165967,-4594.135011736588,754.7305108714728,-227.75373360805247
702.4145977230113,-305.8412413384713,707.3530328967388,-292.73218723156145,-4427.991791288923,-4544.855306487624,739.9422348794692,-348.34825829442997
661.4451461765422,-177.75367600383635,765.5348991666199,-294.1805520724966,-4386.624618808735,-4512.020941021099,587.6134544943795,-114.31355130102123
652.7910790544389,-159.4296633813029,823.7180140985308,-295.6243820704808,-4328.4991687039865,-4510.120520064438,658.9937794778583,-216.7086652899371
804.128931975464,-214.87782067633592,881.6135560730177,-297.0668662179103,-4270.661589670599,-4508.321532345383,912.6356973523854,-296.11701446162186
821.3658977367692,-263.67213821584625,940.0923306382921,-298.5228966181539,-4212.235899231831,-4506.511357435409,767.9286761425593,-260.6008861439554
933.4392267486894,-242.8588381308248,993.256333750149,-288.00831135283465,-4154.102039785456,-4504.712557447854,1069.6648937790117,-236.88783262882998
981.2234698646336,-223.82641968791847,1027.3221329674689,-240.8141364947971,-4095.9714105705834,-4502.9162277293935,978.5036168310648,-209.29758700140172
1056.034465189103,-173.86095634355763,1061.1966139394544,-193.4797319643292,-4037.84206867206,-4501.134319532266,1131.9608285430522,-131.414290580188
1152.1662047324219,-148.95397031232787,1094.947497846322,-146.42543503661574,-3989.470549890835,-4475.744946595458,1295.5644065578188,-106.5906995428559
1063.9799218511903,-80.01037678378648,1128.8699543534117,-99.13300947709396,-3947.7532140630788,-4435.205152024795,966.7178860185021,-97.89579672099343
1163.7271696199487,-4.441055011529113,1162.7789635673314,-51.82488831438591,-3906.0422555925315,-4394.6598988569785,1289.4762516316212,137.85424199439532
1115.7786243535843,44.98053891551092,1201.5119207845992,-12.066273252107825,-3864.350161500804,-4354.083274570239,1049.83232302659,25.910917588273975
1263.77028315136,-3.22771492003063,1259.366814934369,-9.429893242558279,-3822.8527350599534,-4313.732522723582,1324.5372200675504,-146.7896392958389
1282.6719602323958,59.88041911014104,1317.5347830908456,-7.153193623793383,-3781.1363491676098,-4273.1901604742125,1246.423233004181,141.56064579305306
1291.1763719899286,58.797360022423405,1375.700012717572,-4.872845480263201,-3739.421606572353,-4232.648760100476,1251.4711380466765,-4.312996646725116
1375.845988449295,-80.81490120510514,1433.8583971278802,-2.5895552767005756,-3697.713903563896,-4192.095680490986,1412.696735307762,-163.82492924356814
1458.298716937134,-11.23827082920351,1469.1015679481586,-1.1933058054770345,-3656.218536362861,-4151.737971926881,1598.652896996812,65.1274032415913
