Guess X,Guess Y,Guess X,Guess Y,Current X,Current Y,Tracker X,Tracker Y,Measured X,Measured Y,Measured X,Measured Y
-236.6308980963671,2121.185378133823,-211.00003310562084,-120.3017853020633,-476.854143390661,0.0004978269373027418,-469.85847584657944,1000.0037688866647,-195.7252590434158,2129.4993714255734,-195.69026386626774,-129.48333960510593
-236.6308980963671,2121.185378133823,-211.00003310562084,-120.3017853020633,-476.854143390661,0.0004978269373027418,-469.85847584657944,1000.0037688866647,-195.7252590434158,2129.4993714255734,-195.69026386626774,-129.48333960510593
-342.04753921647045,1973.1101023551485,-337.20988893500015,49.4555347972277,-465.097433767853,-0.0031580722732229287,-454.7810342535231,1000.0036954252878,-490.4769740157271,1801.9377868663657,-490.4945861061215,198.07038813283862
-380.7911916705361,2028.6001926063113,-400.4342849669109,-0.5980521012466117,-453.578212261539,-0.00899355044051591,-439.85119508435764,1000.0007902815685,-457.7054890477817,2106.19657416492,-457.7088710678718,-106.1949390099087
-400.9272111027428,2046.6883637315982,-432.7286822297253,-34.74115373466826,-441.8240129530823,-0.01274347379973838,-424.77319288130076,999.9985380859424,-473.4822408792186,2098.7982051998674,-473.54809862268877,-98.7982076211307
-407.2745153296723,1995.6670009163154,-423.64590873609166,34.689119529372284,-430.0691903223905,-0.013545105970005543,-409.8502802621811,999.9959245618728,-411.8586868312371,1811.4753064700708,-411.77925335721136,188.51634994409108
-424.6670967807714,1985.211378394457,-432.5332983429532,39.00111080160728,-418.4332042317075,-0.01121717225699399,-394.92752211263587,999.995271316999,-505.7562106952722,1958.8095362198264,-505.7018138834186,41.17472028736131
-417.9453407208246,2042.4288600342888,-439.43570655455466,-39.88364226692904,-406.91362832335363,-0.009209624787229165,-379.8535402337216,999.994556339154,-408.9483147687598,2311.3610410557276,-408.8533119634358,-311.3740327244901
-434.7400783260674,2019.804037277546,-444.0316449037862,-9.136214933478017,-395.1532721827159,-0.0106858291585531,-364.9302374254412,999.993837207918,-513.9627068396264,1920.0502205935277,-513.9641158990479,79.93768206552011
-432.59794927359917,2035.002361422475,-442.1680840060433,-32.804846528815816,-383.3935694260566,-0.012494543408313465,-349.8544745581432,999.9899504437187,-417.59803877701415,2105.934538003805,-417.40300836240675,-105.96656625457376
-459.48397311744134,2085.2118538878212,-471.7639555476658,-93.88986857894182,-371.7571199268566,-0.01381723703603952,-334.92813484905315,999.9864068121782,-602.27689446212,2305.7023174322053,-601.9938367197306,-305.78742865752326
-440.717656831823,2075.559811548941,-444.2514888704371,-83.80293224541394,-360.0038206846392,-0.013348949015871654,-319.99927258321753,999.9851702451787,-301.29365205732694,2021.888262755407,-301.0207192006524,-21.912889853152137
-413.5129059494199,2079.1946407330047,-412.777992002583,-85.98365395076516,-348.3681193298098,-0.013146340562877628,-304.9225094761834,999.9887742099617,-269.47700544403244,2097.964510288868,-269.32524334035344,-97.98205209543937
-360.6870051041656,2078.12946264891,-379.32946098669026,-85.06542039042222,-336.37951210391077,-0.014211168557426535,-289.8488925886272,999.9932487383413,-135.097939880555,2087.9069501806807,-134.90094283644993,-87.89241254119986
-352.73696400847024,2068.689046408852,-371.6615654016046,-79.21478080639328,-324.9773593230819,-0.015894667257949555,-274.92303936172294,999.9959215498296,-356.4543447504682,2011.6670721419246,-356.32578926021574,-11.685581200759088
-347.80130383175845,2065.2637295676136,-368.190557496084,-74.19963762189356,-313.33594174108794,-0.019229701342244533,-259.99669889512705,999.9953550191327,-359.1928827669054,2036.9347737518624,-359.0075287265198,-36.96177842110444
-357.03989711813784,2010.2217585119786,-370.7281876529342,-23.122488731487408,-301.69532340960336,-0.019098942224959545,-244.9181844953422,999.9934802149228,-412.3156068133536,1705.420331246797,-412.1652319642519,294.5309622393801
-343.6695121149339,2003.82634138902,-348.2597325427164,-15.207216083174718,-289.9409001693916,-0.01560281052545513,-229.99371789351164,999.9915430809584,-277.2270715309759,1975.0551483580944,-276.66235345874463,24.9007460336436
-318.06145752310204,1882.71113267104,-319.53202601990023,-11.034806538506821,-278.30401604570073,-0.010750396238819968,-215.24484578860748,997.8706089452304,715.6239525739386,712.8363320964011,-162.72102700288417,25.75821461840667
-318.8347527663712,1875.5204988370617,-307.9642851383313,-36.80461825007626,-266.54897526337083,-0.008714821203987129,-205.39546330156455,986.4388382970428,997.2570439572474,789.2097493010738,-291.29985043097105,-229.24730665732318
-331.84866916306555,1865.0548820373078,-308.2645754942114,-19.261653045481232,-254.79159223673264,-0.010373509763409557,-196.13407927232745,974.7313504843972,692.9257897570176,924.8195421767904,-352.8369702154315,98.16826473581011
-273.11115834358833,1852.7722505608408,-293.4202470722584,8.128785795612886,-243.1539697841873,-0.012210431960297785,-186.80183590458648,962.888739606694,532.467871154008,712.8707331289736,-109.5567490382716,205.3327274133611
0.0,0.0,-281.72124882279064,13.538127384050878,-231.5164651854955,-0.01363486326357763,-177.5425574617495,951.1825095903394,710.5878048963993,763.226218573932,-199.83176995050613,43.65493486784521
0.0,0.0,-290.08746634082064,-27.2567397195276,-219.91688692102488,-0.0102040271597678,-168.28606907186972,939.4747299769521,1072.7291200446386,948.7159464368615,-464.0397425224753,-265.81936871432333
0.0,0.0,-279.956130117819,54.089939563148135,-208.233828955166,-0.008297272375568654,-158.94522874586988,927.6380959506837,258.26993319759583,800.1379051603807,-131.25872152323248,492.25522154599736
0.0,0.0,-277.52510109481574,75.87272377369008,-196.59672853320163,-0.006975936240425009,-149.6951208620866,915.9247979678369,555.9160419328023,880.2368091597457,-277.8944906056028,221.14017867687505
0.0,0.0,-277.75152596733153,24.39714788148672,-184.9571749543366,-0.0076297260395468535,-140.4403580691633,904.212763185082,1129.4552915691943,782.0790743078568,-315.03879309137517,-359.5383932602757
0.0,0.0,-264.7334416092951,23.49016161622916,-173.19611641124578,-0.010223417997611964,-131.0987510908422,892.3792223808144,730.0194235207548,757.2592951457386,-198.51562748923357,23.33556976081809
0.0,0.0,-251.20134438537934,63.678899390457914,-161.55717224445527,-0.011034434375818105,-121.84421902349361,880.6688520146403,465.7386175322118,788.5098335931773,-167.83468866040224,287.68339587441335
0.0,0.0,-235.81112663954673,38.011158332338304,-149.92188713001946,-0.011758718770159557,-112.58643144090824,868.9622484433644,853.9877016275152,709.8495174885026,-180.83492920778266,-108.24016580941122
0.0,0.0,-213.87699912099774,43.248392777942215,-138.1680681385789,-0.01202614920834928,-103.25086556264314,857.119518121287,658.6435442389391,658.3535052357179,-85.67349776679768,69.92065143847913
0.0,0.0,-207.66958070361522,24.618351026693173,-126.53221526538394,-0.013693261074958375,-93.9980055698673,845.4081104215635,838.9134145547314,717.7678367925837,-184.99617811364288,-91.78722132346275
0.0,0.0,-192.15725252047955,21.39346409929747,-114.89606934964594,-0.01690464830115243,-84.73783499558589,833.7033103008448,732.8525611689888,659.9085192104063,-104.20039227916341,-1.92812410950512
0.0,0.0,-162.7539487956152,13.791699121502246,-103.13936414740672,-0.020612528073800825,-75.39084630757522,821.8734875737925,737.6524522444814,549.4710594521114,2.2491927877966305,-32.06709144576985
0.0,0.0,-138.13713056596657,-35.00754067365045,-91.3796113534102,-0.023129442357363406,-66.0532656916309,810.0340921559543,975.2344027329873,557.8458598416544,-60.72173328195811,-261.3437532810108
0.0,0.0,-125.39844465036893,-60.639043670780666,-79.74120967736735,-0.020875218720450776,-56.792729345131626,798.3275843189404,926.4597676613972,592.2334713319785,-82.96231444202164,-205.95096722605467
0.0,0.0,-111.57782933407584,-27.784010825295923,-67.98799680166337,-0.01741904294720955,-47.44704627640355,786.4972216872919,490.1930870220743,672.2056761402376,-60.15803004138826,236.99025975826805
0.0,0.0,-113.84863209180482,1.6369213066498627,-56.34888523672783,-0.015931448267962656,-38.19413253270051,774.7852091150997,581.5164584263739,697.9502088090233,-106.22653579363326,154.04659590868584
0.0,0.0,-95.46260529510027,-36.85183273593369,-44.59271957479742,-0.017902760997004618,-28.842421832788247,762.9603775527377,924.6289312880316,555.432469282991,-46.80399352335246,-212.6690786832189
0.0,0.0,-89.93148708692094,-8.961598800587044,-32.72010974083635,-0.0225572867744117,-19.49522438730774,751.1277590926292,541.976622158506,637.4754171170899,-38.41303820225549,178.5811621936923
0.0,0.0,-87.51552039557285,15.771181457295526,-21.200730855796078,-0.025985085193138368,-10.248845957518986,739.4105142506569,566.6523957348589,640.9492794222997,-47.34198985465179,155.34394603607495
0.0,0.0,-70.2992463429782,-9.732383048479363,-9.562809543732058,-0.028001481821099027,-0.9875791201639992,727.706623794761,845.0475529216908,550.3669634384689,-23.381005027977515,-136.42492536918132
0.0,0.0,-72.84355990428715,-12.057625023453207,2.0733320718095785,-0.02626414319840853,8.273982643577893,716.0031939086787,755.2680806832092,660.7596288284876,-110.22140347781301,-23.598643201501773
0.0,0.0,-46.964550646051514,-16.919576144717666,13.826933603327957,-0.024139818417453697,17.61272162489607,704.1628113826657,720.2251874369196,459.24884340763253,94.07582195087173,-35.972664805489444
0.0,0.0,-30.294132193143717,17.189208821668363,25.467946300763767,-0.02417447197832442,26.867935025685973,692.4533993650081,477.22227046113926,542.4426256370784,69.23730663246565,219.66687668314535
0.0,0.0,-11.650049610437476,62.14850966141095,37.22625335558721,-0.025619326828379852,36.22225714221179,680.6300923018317,380.36190908728844,534.5892360826759,99.16177879034859,312.121410801916
0.0,0.0,12.69929816735483,49.68740532941015,48.86654643095615,-0.026992336968163128,45.47878676746711,668.921928952859,746.8935777689105,439.88101654682976,107.04076218058171,-66.36887866996165
0.0,0.0,29.962318004841123,41.8233297428438,60.50271832179028,-0.02552144749597102,54.733156292624855,657.2092143232701,708.278564106218,481.5214791726952,75.50179681318258,-19.219971865130788
0.0,0.0,31.390078081729687,31.725852915329803,72.2559443125118,-0.024672858169636564,64.08955016364436,645.3864113158232,746.5645389613445,544.8499558600265,5.179242545719227,-41.93393966063206
0.0,0.0,35.273149386802785,65.97922706666105,83.89250242694118,-0.024401602871664554,73.34051761736237,633.6719503085932,1065.9670701370403,397.3870215870439,75.9444953836989,-386.6864473183588
0.0,0.0,46.33705786370581,44.98577532120256,95.52893124045626,-0.02640536228699711,82.6043801376447,621.9696524340275,714.6455699837599,491.41647513239786,64.91747169344693,-23.17170497171992
0.0,0.0,67.70472271533501,10.722880301051086,107.28554395078817,-0.029956832915204967,92.11959277477285,610.6478230554918,753.663939060665,561.064997189207,138.97554705724068,-51.09525267102765
0.0,0.0,86.51943826498099,-10.947093241009233,118.92503100597732,-0.03171688600378183,102.69953227966035,599.902457069329,742.0303363441043,513.8341645600678,186.1863556598397,-39.77056746979815
0.0,0.0,96.71192255557685,-21.60061937255026,130.56522707196186,-0.03010927259181051,113.21232687856366,589.3051768849606,735.4167745020844,555.3683056843954,144.6380264377788,-33.03115603847425
0.0,0.0,96.06545817923107,-12.551588463830477,142.31887194619964,-0.024312581509594002,123.84861515915888,578.6202137584504,668.5965838417152,633.8935960214421,66.33583920395043,34.10411962303533
0.0,0.0,109.70635420824262,-58.38136334718329,154.07364323381725,-0.020436382849093514,134.48269458711184,567.9337467399039,943.7391731973577,507.74726047718906,191.3531443620607,-241.56252455706908
0.0,0.0,122.8504801738413,-50.415564346179075,165.7141899429011,-0.020183250359760853,145.00343072865053,557.3435469377041,691.9482742389988,495.2333662669042,204.96209086080364,10.158664598402197
0.0,0.0,125.27273275565756,-64.73484631671805,177.35264254993163,-0.022863488219780626,155.52420007237453,546.7554583530766,838.8239059218779,582.4807164300253,117.05618977910416,-136.39532607358205
0.0,0.0,138.9540381052813,-49.848971502053374,188.87141006097758,-0.026234831461692667,166.0539120671053,536.1746024958654,659.1032859987289,501.6162122350346,198.62634071856746,42.99004843569293
0.0,0.0,144.50670973436527,-38.981054562576496,200.74323248748865,-0.026757564368445272,176.67962253700927,525.4778974433344,684.6640993746499,549.8843528532658,150.2935040312609,17.592401958486903
0.0,0.0,159.82010632076384,-41.951042293432955,212.4979194607684,-0.024438232342282942,187.20465198007128,514.8948618371788,763.422488985895,466.2839979944747,233.58930970148037,-61.50645260899046
0.0,0.0,170.34074003782519,-2.253371157515769,224.13326519651702,-0.019325236361806542,197.84083037714635,504.210785703927,496.94226560127726,478.81009931535505,222.04672122883025,205.01028725811568
0.0,0.0,183.28085598287583,20.34312383602794,235.88968356798472,-0.016153741051433274,208.4725348470128,493.5166259781331,559.5776291722966,439.26321073018653,261.34487264240306,142.20090440666308
0.0,0.0,190.3015781977582,0.7985214616632796,247.53330817429898,-0.01553981681295547,218.9873797792875,482.9210880124038,832.2072750435244,497.49333860873645,202.11942252951613,-130.23995319418162
0.0,0.0,198.21412617000678,9.886321852789399,259.291033448775,-0.014221092821345234,229.62455604275192,472.2377429428732,651.7216241944025,454.02010335736315,246.21733228875814,50.073678732362
0.0,0.0,218.02105201464823,-2.415194081001793,270.9274489558248,-0.01153008884888192,240.15534488928748,461.6615458923652,770.2244984006883,386.16134901319674,313.587894581571,-68.69799996193206
0.0,0.0,224.83524805062353,21.260745475831214,282.839855358665,-0.641633719180079,250.678242733759,451.0725809164987,529.2789296628821,407.98107929352676,292.72435101795264,172.31220882667714
0.0,0.0,234.0640380411867,20.91377150154103,291.96955563979316,-8.089016750069632,261.30458733869955,440.3765909408816,679.4051969563693,414.648064979187,285.5043091844072,22.184708818070533
0.0,0.0,249.90574806872198,12.80232802697726,300.50383499059217,-16.171761346906784,271.9432055102275,429.69258034829244,714.867763886469,366.9471764798907,332.9958027914861,-13.468485726571373
0.0,0.0,257.5202358656059,-0.51922866256021,308.84946655726776,-24.11490888602364,282.4667597028372,419.10682820172076,767.4649459498526,432.8574326593068,266.91974867077965,-65.83709663270037
0.0,0.0,272.4008924717714,-10.266893920817692,317.3779290094327,-32.20468151178193,292.99264770211175,408.5239620279693,743.7720457910717,374.10638070265696,325.7892599658959,-42.376268477348276
0.0,0.0,275.6024669063315,0.17299884526360762,325.8167674990782,-40.21805112189024,303.522237106699,397.94656465183124,641.3409187418854,409.14162311783963,291.108655968062,60.17046425527076
0.0,0.0,279.7913634553323,5.055178580078359,334.33918329678033,-48.3129486492946,314.1576217659264,387.2568518150725,678.9530623270438,415.9259908947918,284.1324320706139,22.570519505356685
0.0,0.0,290.3915385247596,11.128235820027253,342.8626207930127,-56.40697679462985,324.67515501629725,376.66294609808386,664.4222344045813,368.02540814631504,332.1425973417052,36.88813490712175
0.0,0.0,291.98375687050344,12.35599191972071,351.3081428138644,-64.41194596135534,335.3130249089329,365.9808906410085,691.8758075567744,419.69505840340867,280.3648307341789,9.606192121440984
0.0,0.0,312.3714161368356,7.232210683275411,359.74625360876433,-72.43002868457384,345.84643187836474,355.40762894623936,738.5681130627379,270.143851935207,429.72745391910837,-37.61171495920735
