Guess X,Guess Y,Current X,Current Y,Tracker X,Tracker Y,Measured X,Measured Y
121.3251194895472,74.81973416859046,24.55169960864671,-0.00036807494261532306,-4975.4745500611725,-4999.995123271804,124.45500803110134,76.87325922255052
121.3251194895472,74.81973416859046,24.55169960864671,-0.00036807494261532306,-4975.4745500611725,-4999.995123271804,124.45500803110134,76.87325922255052
118.64090064674893,70.7379761304458,53.79779761841747,0.00013902103379006357,-4946.249091434855,-4999.992684109213,305.91346106932144,-159.14404145783084
136.17618792046724,110.49455930263355,82.75259578360418,0.0009856851149545754,-4917.31412897853,-4999.993693326791,139.2917814458726,115.32874923355752
214.05432477977277,75.9328981381417,112.00108595588574,-0.0005788668322883988,-4888.084365429853,-4999.995842655477,312.06384290810564,38.317586200592835
224.74447896700053,122.64567226553758,140.95884501132758,-0.0027235407990376537,-4859.146614905874,-4999.999510177157,231.9829908068206,153.17389294270453
258.1072360783763,63.27657253026057,170.20851364145588,-0.006517546903683514,-4829.917433143029,-5000.003230424478,256.359649218971,-24.782697508805445
266.97975328449314,43.590016958795076,199.1647387784626,-0.009732845222104679,-4800.981150577815,-5000.0039455236965,275.7298063033315,-303.1349166319662
274.7498152406057,27.5272372509382,228.12023022428818,-0.009167161855119106,-4772.047845528535,-5000.003539722543,414.4329614130358,-127.49294540870069
281.3244849909136,16.675335971902403,257.3663372983116,-0.0071161357293726205,-4742.823322685009,-5000.002102575459,212.096538720173,-392.0048588827536
244.7828596014278,-9.784824628384621,286.0537321216599,1.8584044229579237,-4714.604805110397,-4997.402683627468,243.28726110478905,-5.6739208967030486
283.4418625823552,36.73546226095157,309.62750915751514,18.691337932869715,-4698.097912163176,-4973.60807739272,314.5035131231081,103.60535819442464
293.62751425041745,55.69196880202299,332.51633187677805,36.424061410951076,-4682.625122159051,-4949.152818244714,186.1267306528416,234.6480680224836
323.2983370536406,80.78240661565495,353.4369679258111,22.524903700088924,-4667.18082061299,-4924.677174745223,327.88876621347066,86.06665957455643
309.47761027341113,25.306025751912504,371.25476981053384,-0.6680399512804452,-4651.58273707652,-4899.953136138165,273.68908662228966,-11.651801007430715
343.56872004761476,82.64541342181566,389.0013138209866,-23.91592608645907,-4635.973596477914,-4875.239172371567,379.7284152703661,128.66911626385726
400.4039184446608,70.21085916692917,406.57802817667914,-46.92513256842805,-4620.516656569129,-4850.775163604273,458.5386028774993,37.75006835816263
422.2507525866599,67.83744249658776,424.3159156013729,-70.18157581833471,-4604.9079340343405,-4826.0614149650955,273.0054406630047,-83.37092189012137
368.93048241116793,-26.552886923701916,441.7182776865306,-92.9546544377832,-4589.614103365895,-4801.841087972031,362.4258069305038,-94.16315491610824
360.95722200066757,-47.428888698541044,459.47138479497073,-116.19784980600087,-4574.0147087300475,-4777.121354987815,430.2174783966592,-351.84634512676934
437.47960912648733,-97.46338771973133,477.0429258063991,-139.21186713404896,-4558.589779877043,-4752.63449901593,465.41832262415494,-128.83792280945636
445.86336625946853,-162.9221983423926,494.6196109010443,-162.2222180612653,-4543.177107558216,-4728.137579819443,477.88973778181554,-246.14198587852576
430.6060614999938,-176.44989748537853,512.3766728120225,-185.4609541783485,-4527.607684438279,-4703.396921569476,415.99502366352834,-172.91253652814774
425.5137336292285,-192.02639912102424,529.9650261401991,-208.4609582635664,-4512.179135564649,-4678.9152251668365,662.8218691095377,-158.3056271946137
494.0865058568074,-261.9695603852914,547.5389846179768,-231.4753006155117,-4496.753904333123,-4654.431998457211,565.6360522035749,-325.6296322283026
475.4146862477051,-288.41692523270376,565.132714659605,-254.47064964313788,-4481.3397785427915,-4629.941371917562,462.50716315178425,-287.0257145065638
462.14084757101097,-304.7732377356881,582.906955042093,-277.69624297252915,-4465.777666875515,-4605.198605625145,613.7589743676875,-445.38773544938687
453.83853793867655,-318.21369506860833,607.8499777634704,-288.50340029422506,-4450.236405253376,-4580.441443304306,654.5412294008548,-431.802868932766
446.78894337639593,-326.46434747688505,637.0811954348635,-289.48849772686674,-4434.719622213383,-4555.665506978664,817.5662358022315,-271.95182133529664
597.1794536981832,-380.91396761116255,666.0227086063352,-290.3263584962258,-4419.382944628041,-4531.12222843669,616.3773216271255,-386.95693556260255
602.5273598079284,-401.0295707753894,694.9643403775881,-291.163515015233,-4399.694712257095,-4512.747035263609,679.5273998654311,-148.24460153817805
605.8865607368775,-416.3171371271267,723.9083295021526,-292.00401851671353,-4370.790189690406,-4511.343189162204,805.8194747207536,-320.36248905014435
700.7461729169189,-434.94487960530876,753.1461696549493,-292.8537660710518,-4341.57615781556,-4510.430199545042,714.7343259876501,-438.580596907481
718.2333863104476,-445.566886432059,782.0939847485291,-293.696589478352,-4312.652201364857,-4509.5371220546895,871.8737490572659,-131.33789779641975
749.3347341415516,-347.9753405396722,811.3331003529444,-294.54630657240847,-4283.435268655097,-4508.63604352248,724.503205935104,-280.3176865016168
756.6734177465477,-327.3463220235179,840.2788550874756,-295.3837042960789,-4254.511680479432,-4507.74481085684,790.4194628304124,-125.18651575776097
817.9933830621809,-268.9107813045656,869.2215850712197,-296.21975380730436,-4225.588071107552,-4506.852710901713,847.609892874808,-207.55749175931
790.2707237220541,-227.88105983217955,898.455729518798,-297.06156041766985,-4196.375487937869,-4505.952738524747,778.1230885121336,-222.23437053657656
779.4550304456791,-211.86994684152762,927.3979640868869,-297.8965541803524,-4167.456190301599,-4505.062620151053,968.7545570396182,-340.31587199717137
914.1883753139292,-271.1128644826651,956.3425076610376,-298.7364902650834,-4138.537688579892,-4504.173487699363,996.1982587596461,-272.265321479046
