Guess X,Guess Y,Current X,Current Y,Tracker X,Tracker Y,Measured X,Measured Y
157.63968532946106,72.59591521685975,22.79770764779255,-0.0005579973083924059,-4972.2316205039815,-4999.998118790047,157.34318026619266,71.19782932504583
157.63968532946106,72.59591521685975,22.79770764779255,-0.0005579973083924059,-4972.2316205039815,-4999.998118790047,157.34318026619266,71.19782932504583
59.77837334582026,66.40864712837846,51.7519852769349,0.0005715490812856514,-4943.298919734183,-4999.996532914446,-20.738829014664432,15.39175411087989
27.39420636016631,99.50924418357627,80.70550821568554,0.0014340163007714203,-4914.366450640724,-4999.993697717748,11.428893831062046,116.61135435100273
10.906531269855718,79.45680762297444,109.95228292343249,0.0039675918490550376,-4885.140419777268,-4999.990997105634,14.85399803163526,66.80872012570387
62.747211095246755,37.68301673812523,139.2007626121068,0.004289858011873529,-4855.9123491503515,-4999.992760294296,125.81927087343625,-10.19545166528873
70.24740274663084,63.68878319108133,168.15951723654447,0.0021480330285452115,-4826.973456645218,-4999.995662211175,56.77036643023616,79.10296413767303
75.48005264167033,45.607925713715694,197.11841817792413,-0.0005006299435869744,-4798.034519230378,-4999.999113277392,71.66631255399975,40.078701279036586
113.38494011831114,19.672622963796286,226.37027897761462,-0.004336754250146404,-4768.803999686092,-5000.001884159826,124.0413532978032,13.796373400764024
154.0309911464287,43.012291951225485,255.6198435942386,-0.004605272484685809,-4739.574522178076,-5000.000920530162,161.43896068620316,54.019488379064825
135.24150502620753,12.029361573838463,284.1850011899699,0.951167187892058,-4712.710557190237,-4994.966548141839,113.05970275325602,6.000988391746973
138.732672126155,-3.2143613208291866,308.01384491748746,17.44979229032658,-4696.632595824351,-4970.891315350973,425.3365026196885,79.0111598134482
235.32833584743943,-6.299592353542834,330.90209987667686,35.18895835382396,-4681.165886869255,-4946.42931155246,292.42128638081294,-6.824254470440376
254.7143409861052,-13.852142151529504,352.34900334337004,23.91241469581862,-4665.552969125049,-4921.715755649611,429.9294121965775,-39.68024715402989
263.6997651495839,-30.528744986620563,370.1853087428773,0.7335985629635852,-4649.926795928986,-4897.012774849324,259.9838123164406,-30.456286244628398
276.6719178319286,-40.35407581315916,387.75725231488263,-22.278899570446846,-4634.459811663938,-4872.555141786414,559.9446836251686,-39.830509266796575
286.60913771752206,-47.24366439091501,405.5072884462812,-45.52341029488596,-4618.838993257696,-4847.849047969858,501.90784506070287,154.89155076121932
458.050678120047,-61.948668986695985,423.0755621582021,-68.54199433566556,-4603.376445340033,-4823.389730132267,513.9200173688756,-103.49567787726319
517.4067413559335,-71.4629318489816,440.8242991237901,-91.78720876499015,-4587.769593178526,-4798.673653429713,555.9114196604447,-81.2854828656067
539.5770513785272,-74.34673650647599,458.40513782555416,-114.79220662571552,-4572.335320046863,-4774.1913491965015,237.79468570736765,33.086257743003614
518.8952577652191,9.765606547456931,476.15142323540755,-138.0422406095632,-4556.754692772219,-4749.455318424449,508.4066618716124,16.254527678328568
515.3414445010114,29.217943161563053,493.73280973987397,-161.04815646912206,-4541.319233432595,-4724.977055626878,499.26428208086014,-250.04284746021108
529.1809538661855,-99.50213919830362,511.3069846889193,-184.05969718376713,-4525.874773464473,-4700.505931454305,544.9211355985863,-187.11407309201905
469.3346113579379,-147.69206872606932,529.0707405028202,-207.29296062926858,-4510.279904001334,-4675.783773166722,384.46943395959636,-181.81944699626314
481.80697869385,-170.95714958099543,546.6541221322065,-230.299257125088,-4494.850122127953,-4651.3032520253255,500.81775958104623,-169.96619886883096
536.751434835795,-226.42874023510083,564.2374874927291,-253.303902361341,-4479.428327133449,-4626.817023408361,580.6144208169603,-276.3409552920292
567.8966058571357,-285.60995188526954,582.0146829214219,-276.5275465473079,-4463.871999327062,-4602.0680943656525,587.7901110266522,-342.15937696966216
563.9878104510914,-344.65341814472436,606.0899715536274,-288.4091711806893,-4448.493013804719,-4577.550205780966,562.8263632757287,-382.82162400453126
564.7554271296653,-365.95146756288534,635.3220057725833,-289.4342937728622,-4432.968560709721,-4552.780962956486,523.0229279856476,-187.10069912153796
697.2652061492578,-326.57690474547536,664.2645494111756,-290.2776242944154,-4417.597138133096,-4528.263418540215,755.5746688039341,-302.9154216690548
720.1484927991086,-322.171350742606,693.4985735067113,-291.1239412208087,-4395.970308107223,-4512.5320478588,687.0647309676938,-141.51384865513265
676.8397853134217,-239.66922787409626,722.7321587582776,-291.96930502019893,-4366.769541780713,-4511.323784412825,627.5490056722315,-148.48006668699125
751.1237815076146,-212.07096568753042,751.6739440799591,-292.81028716492773,-4337.851739475458,-4510.413127253427,853.4517146701115,-246.67192136937857
772.3188610215196,-209.0381728260562,780.6180769053898,-293.6523665408119,-4308.93293417449,-4509.511292485763,594.8696441761957,-91.10882836291437
808.7909802382974,-128.92111544961946,809.8554909788044,-294.50260633873023,-4279.720714244712,-4508.60461078448,833.178904692291,-90.55463195168299
857.9529784181077,-167.8803174585982,838.8010732399267,-295.3451180633143,-4250.799148932435,-4507.707231408699,870.0488053624316,-202.12311396754475
876.4980688184194,-179.39339923339074,867.7468139150886,-296.1835460080609,-4221.877351573483,-4506.8101828851495,835.7202646270015,-395.8263546997179
876.3399934424768,-212.95848807429127,896.9822952409115,-297.0276180474102,-4192.663874490148,-4505.905413039967,873.6901105878619,-216.60596959168805
899.1963936471874,-294.6502546854593,925.9241397516985,-297.86197918247274,-4163.742450355885,-4505.008696520824,922.5683761756774,-387.27491373856685
899.2268299247257,-315.9305859846515,954.8656869977084,-298.69506932207025,-4134.823000556914,-4504.113124787394,1175.5304506781008,-318.03686671910066
