Guess X,Guess Y,Guess X,Guess Y,Current X,Current Y,Tracker X,Tracker Y,Measured X,Measured Y,Measured X,Measured Y
-664.2940850443878,1900.8418539046909,-639.7841453638854,88.86371134613958,-476.8539956654445,-0.0016492582241950525,-470.45791666478453,1000.0036985008259,-657.9893340638105,1896.5670557549215,-657.9901397722938,103.44050977468919
-664.2940850443878,1900.8418539046909,-639.7841453638854,88.86371134613958,-476.8539956654445,-0.0016492582241950525,-470.45791666478453,1000.0036985008259,-657.9893340638105,1896.5670557549215,-657.9901397722938,103.44050977468919
-587.9555067577378,1957.973139834319,-584.3919380953278,54.01235349448767,-465.334044563411,-0.006946379747900564,-455.3799834719942,1000.0015835598734,-506.9400117917161,1995.4448913383428,-506.91597779211884,4.557031206148849
-551.4676425429587,2021.3623026916139,-541.6055868896863,25.94397799596755,-453.5795940081793,-0.012141365728409187,-440.45132525217684,999.9985085870867,-491.0154160589922,2036.862392026188,-491.04575582789636,-36.86389484658639
-544.8486714310338,1938.1470088516087,-510.60290773835135,41.40584961270823,-441.94253986051393,-0.01416328117135439,-425.5269808435496,999.996158700549,-468.9791916939658,1883.563512597483,-468.9735685441781,116.42852828542891
-547.2104238315281,1985.007174693429,-502.1227361590677,23.642617931666244,-430.188060714466,-0.01309554834170255,-410.4533700913542,999.9940452383296,-513.865205528216,2016.9309494948154,-513.769407475209,-16.95259611827737
-531.6247306202893,2012.841851977306,-487.9089120042807,8.303222071348896,-418.55254589522565,-0.009983839977658103,-395.53054962707876,999.9934779807318,-466.7170163460967,2022.17146585372,-466.6192923042954,-22.191310890919112
-477.01619469683203,2027.717072368451,-451.64219929891186,1.0974244008768843,-406.9117005883137,-0.009892151273969724,-380.60744838052193,999.9928283567284,-341.11896451879926,2037.9065319124697,-341.0653126384307,-37.91883256988774
-456.3981475146291,2028.2869273360384,-438.52275272100115,-13.240599261251878,-395.150607821132,-0.01176426914313116,-365.53289750938177,999.9913662846782,-402.44379009140806,2063.0100368184617,-402.38912182863754,-63.02920107210775
-459.0592645993429,2044.3588905156546,-463.858567287039,-39.11029307301683,-383.5123881175161,-0.01360041933899778,-350.6052556519675,999.9871595769874,-557.7562582258221,2099.960908003299,-557.5276266870098,-100.02962095848227
-445.26133618863287,2055.1876796617753,-441.3992630099691,-66.45224649450482,-371.87650954642726,-0.014388274616047319,-335.6782449469963,999.9850040429636,-358.4885436020735,2163.2974204474053,-358.1981157741154,-163.33307082022918
-416.14451291505486,2051.656403365502,-381.28725908598767,-48.47723460068907,-360.12339351022075,-0.013824158371724623,-320.59943954518707,999.9863238934761,-199.57662209665648,1984.9330005002303,-199.35975481023132,15.066318539113013
-403.74264503369835,2048.2566893850963,-380.07624124200555,-31.279138492658056,-348.3699024815514,-0.01440620710178391,-305.52536959044136,999.9915240232954,-419.50216113181136,1980.9404414129158,-419.4066143152905,19.03150973226832
-394.88142565479274,2032.8838815806616,-353.1889225471382,-16.486923591269345,-336.73391232045844,-0.015365115917503357,-290.6008201033981,999.9946055252781,-243.04249859340328,1981.0487141370375,-242.88530820195663,18.948129616595452
0.0,0.0,-323.95266832545155,-27.482892352486434,-325.0940912810507,-0.018226758961113563,-275.6745720038486,999.9953883389144,-154.17506553091317,2043.1694208078873,-154.0283347719072,-43.16154379452769
0.0,0.0,-313.60583950940406,-8.171352065951446,-313.3338644495106,-0.019948419333848715,-260.5967739986821,999.992891725369,-280.7590242527629,1944.0693473765236,-280.522965317125,55.911424186843874
0.0,0.0,-282.13556591207157,-3.4002812880397193,-301.69624349050684,-0.017689717296339048,-245.67127954310038,999.9911871388908,-77.84748023018389,1965.4560076709581,-77.5534176906526,34.57752873799575
0.0,0.0,-267.53343540293616,-17.1706541964626,-289.9419983555213,-0.01344861943415381,-230.74745588715277,999.989619245754,-223.78903663976328,2075.0270469653046,-223.0192763834093,-75.0425504300415
0.0,0.0,-249.30740974243014,-1.7187162881187683,-278.3049645840128,-0.009720009056025727,-215.7202712972752,998.263368934092,676.2186419853382,705.4487602990714,-155.58611746592192,61.41796888089391
0.0,0.0,-269.0510269841738,25.43995021979086,-266.54856198605904,-0.010311899080425043,-205.76953852748343,986.9104643878279,699.1511787944185,950.4111481933636,-379.2492533431591,98.02436748422531
0.0,0.0,-307.1334621658249,45.59141275362418,-254.91009531069656,-0.012299055978435591,-196.51432992654858,975.1976738196053,726.6002934367725,972.9349252372252,-407.33538113589,76.47624185898849
0.0,0.0,-300.5249119296249,47.817510554804954,-243.15529927653003,-0.014533986439463539,-187.26936349251554,963.4789674038578,729.3542336376372,829.3020526550486,-268.3371126500746,40.640799947690766
0.0,0.0,-237.91963660945555,39.523871256310876,-231.63476501096073,-0.014097912715241969,-177.91597448157856,951.6550037772107,703.7802860971632,635.8455818313608,-74.28486270843145,20.85723864185661
0.0,0.0,-244.41824703244566,54.47495605605492,-219.91866769030798,-0.008743973027237041,-168.66015531588752,939.946334333104,693.714237352823,851.375229395901,-281.713271498831,80.43866904916354
