Guess X,Guess Y,Guess X,Guess Y,Current X,Current Y,Tracker X,Tracker Y,Measured X,Measured Y,Measured X,Measured Y
-433.4469853647621,2032.7778963755106,-441.27340254823076,-43.55172528040821,-477.32563716337506,2.466013402442145e-07,-471.09188634699024,1000.0047302687361,-436.7266849560092,2039.2040109180157,-436.76797124763675,-39.19591485273202
-433.4469853647621,2032.7778963755106,-441.27340254823076,-43.55172528040821,-477.32563716337506,2.466013402442145e-07,-471.09188634699024,1000.0047302687361,-436.7266849560092,2039.2040109180157,-436.76797124763675,-39.19591485273202
-538.6997829442056,2055.7416363458647,-536.432064269599,-56.34191827583844,-465.68671979498464,-0.0034579360899089804,-456.1626227069161,1000.0035503972017,-675.9888929722489,2079.742622456586,-676.0089485713872,-79.73143830804588
-547.8555470977043,2098.296685274126,-540.9558041272423,-100.70819643179962,-454.0495064590451,-0.008903744912440736,-441.08459751447333,1000.0001574054902,-568.824419262041,2167.950692528508,-568.7562306795456,-167.9578335510373
-518.784901570715,2074.777005209882,-521.5079610604557,-80.24552060816745,-442.29443378993506,-0.012775888697313581,-426.15781666067,999.9977532190713,-444.0574770640905,2021.6262765605757,-444.09459624574004,-21.63011909335603
-496.2399341649607,2041.5917667155582,-506.40604066908895,-37.924471287342,-430.5406214278034,-0.012954939955833338,-411.08394514982626,999.9961591151053,-414.77773530091997,1924.1939660221742,-414.76354327322986,75.7982955949791
-494.7164575123197,2095.6002984770944,-499.6972825097132,-114.32838475509728,-419.021829784138,-0.011234513386910895,-396.16072297128164,999.9949439216169,-506.2966278552291,2326.1984594043165,-506.21011647182655,-326.215753144818
-488.0260194695077,2063.175152009325,-498.67300936922516,-67.48342385342482,-407.26732615858737,-0.009459432230828029,-381.2378811133797,999.9940111740954,-478.7949076519991,1899.3270665942855,-478.688843075509,100.64945650601521
-463.82317766283256,2063.522312762487,-472.41393271640635,-65.87065067021373,-395.62430372103995,-0.010890092447493727,-366.31493538438383,999.9927164490903,-371.15491932228,2049.3617802081644,-371.1067472718778,-49.37656838725866
-441.78227794903586,2035.8525416794812,-441.8266173962119,-28.63121057958435,-383.9822424306302,-0.012317543992411027,-351.3896532704702,999.9900081071798,-335.0479760091406,1884.2792215885097,-334.96022120783,115.70242069161407
-437.30828043201876,2039.1358587247475,-439.5472075340084,-32.71587916470976,-372.3458937734171,-0.013188590409250646,-336.46085065457197,999.9861271857476,-452.4012737599883,2057.6714096209216,-452.16893370960923,-57.72459787359708
-438.87282606044204,1995.4964790616878,-438.6363658971596,15.049904286836387,-360.59259866244065,-0.013252857550802818,-321.3833576707117,999.9853746040279,-428.5821676459357,1792.2294998320517,-428.350090285952,207.70988152599477
-446.40267498373544,1993.024876084324,-447.078156037931,17.662164828758392,-348.9567622821367,-0.013119463708987776,-306.4574075957778,999.9888899362905,-495.5391306088761,1997.542044424629,-495.36061702713346,2.4019155457012857
-407.8838975983274,2031.2707645172388,-411.499408978678,-15.829388699833917,-337.2033896773212,-0.014640650243718923,-291.3839547238225,999.994234221291,-232.81579988930957,2193.3404149240187,-232.71832747734004,-193.34715864928353
-397.9553313917232,1998.0386844136594,-397.335993543041,19.883588068018046,-325.4489835125143,-0.0167587344614507,-276.3067065213793,999.9960324297798,-347.6264053770523,1821.010491701797,-347.52825776970917,178.9730532042479
-356.2306785324584,2008.1377435135787,-356.1103964622446,11.969861565407404,-313.8072628578769,-0.019372290225197576,-261.37999784806385,999.9949196873956,-97.48788010735387,2058.4613029773227,-97.27184553441617,-58.43799040024601
-342.6747773700412,1990.578762110477,-344.06408812517145,25.70987555744713,-302.1657839306859,-0.018634655533791306,-246.4534667639108,999.9920945695344,-275.24086989152045,1879.6337048584485,-274.94614862384475,120.34088857312713
-329.8046747254265,1959.570392226079,-333.14623838948904,57.45523578437735,-290.41231990155546,-0.014349890300984719,-231.37833819501697,999.9913751120426,-192.519600052621,1692.5597296921637,-192.18707552784883,307.4417579535401
0.0,0.0,-313.3118459034931,52.524687825477386,-278.7751368147295,-0.01045099424179378,-216.36506334386343,998.7328084432396,719.4143913273899,748.4097827513194,-141.6233086944663,32.93858859704733
0.0,0.0,-302.7581024827947,32.683513263929434,-267.1367207396576,-0.008874815958167694,-206.3615669173896,987.6184255476637,865.8277549375578,793.6809708754296,-265.2952674332379,-100.3744499657862
0.0,0.0,-303.83736508596945,34.69217313523061,-255.2631775819155,-0.01119792790656762,-197.0013826975264,975.797004527131,748.9727138679762,916.4104492296007,-357.79774431216174,41.69942696121052
0.0,0.0,-284.7830396127234,21.811626084798487,-243.62577874334664,-0.013246208857243561,-187.76224324073766,964.0721647209342,774.6643192154615,696.7673955764219,-149.81333331138273,-34.06440307118464
0.0,0.0,-263.17247193533615,62.580332779624875,-231.98815972844255,-0.013715334953970974,-178.4098338141486,952.2481908494717,412.4103153087021,680.4829802194804,-50.447811610300036,314.6350642657941
0.0,0.0,-248.4188593736477,51.18500627403359,-220.2329407981627,-0.010030326735879542,-169.0597498105633,940.422333429152,762.332461206416,704.4844265940051,-154.66256147593683,-20.280985807804313
0.0,0.0,-240.40664887874888,16.507809839662297,-208.7053822263641,-0.007017201742307298,-159.8116618610009,928.7046103777421,926.3314063766261,726.4929021110156,-213.97953790479653,-174.77270286693795
0.0,0.0,-237.9138225311343,19.990397295895193,-196.94981030518673,-0.006531712522437901,-150.46724319129552,916.8726743575428,718.4043046963259,812.8403362357202,-249.7358843441037,47.44399356342535
0.0,0.0,-231.8935813284644,-51.49426089033445,-185.30941797433354,-0.007542390780018345,-141.21424880426616,905.160212276598,1311.0593322220254,668.1105112307253,-245.70301163424085,-562.6181134099231
0.0,0.0,-202.6154356247018,-83.86180337796473,-173.54996271236715,-0.010434959398496832,-131.87096907128787,893.3278024719982,1031.3606177429099,491.7526221493741,-9.515494927605246,-331.17188636442575
0.0,0.0,-192.79441918795916,-82.78832758018665,-161.91133608961675,-0.011222237617318819,-122.6153659377173,881.6183067518756,731.3208174165093,692.4195767595629,-135.5555285078635,7.0694419850487975
0.0,0.0,-180.54341759658624,-80.40413627305,-150.1585123284575,-0.011190344812218122,-113.26260240639196,869.7928478828333,753.111292002642,655.7606980713506,-104.77077000305023,-22.58676576196217
0.0,0.0,-165.71019702287782,-54.733865341065616,-138.52212181989037,-0.01171899927814831,-104.02193712694537,858.0689894030536,553.3979908525721,655.1381771023766,-58.07778817697709,171.57717483942054
0.0,0.0,-149.48604386234786,-6.556339101393944,-126.76848127475937,-0.013085287514688687,-94.67309827677356,846.2408366424361,535.6850836768435,627.4317810746935,-27.09706414512415,182.41682384585533
0.0,0.0,-151.19734117112725,24.570650751145028,-115.13123291740938,-0.01715553264747293,-85.41180420014666,834.5370746043476,648.8218081633512,755.0053035280027,-177.3607649214388,101.75491819143008
0.0,0.0,-129.06789648256515,-38.59540919399169,-103.37484013300848,-0.021045032255846603,-76.06425392568165,822.7062768457666,955.7184890440385,525.9807542997376,-25.196759004935764,-249.6901808044912
0.0,0.0,-137.53596146648874,-35.9005306650528,-91.73339336627996,-0.023139300525771792,-66.82067401126271,810.9861473015164,785.8125837531076,759.8152068335586,-213.50221883973927,-30.492587902760647
0.0,0.0,-123.09256878988093,-3.449495859181147,-79.97741003714286,-0.020549258952313923,-57.46544005019484,799.1627312459199,568.9017402784817,619.0610188141503,-26.71356274984928,148.14292090505387
0.0,0.0,-97.27108806543173,-35.18707695224736,-68.2245570350159,-0.016388273826383953,-48.11885007322833,787.3329016228975,881.0733673682884,489.277603304253,27.598375628811638,-185.55046216830522
0.0,0.0,-88.22717528200799,-6.548117274849573,-56.58536286791781,-0.01547244613829442,-38.86567425821365,775.6208661155383,562.0431011218031,623.7214795760354,-29.593656221591882,155.87994472877256
0.0,0.0,-67.88645817948218,-12.733077526144106,-44.945373033242056,-0.017662620029321223,-29.608380656211587,763.9138092346202,716.7260771652581,497.5050341704717,57.60722356788859,-23.729635950237707
0.0,0.0,-57.643703061053365,7.280996373564831,-33.19096698189873,-0.02269708802081334,-20.261693632564008,752.0810728748442,589.0690191499078,567.09308474522,19.238885361285117,116.51504361321668
0.0,0.0,-62.19370333976231,18.249532837475897,-21.67215091670465,-0.02659484627366273,-11.106788768817877,740.4833924929964,679.9389512335082,684.5623305122037,-115.86814181060049,55.13936293026859
0.0,0.0,-58.25040717008804,29.399349238676837,-9.916934138387752,-0.028140340891061794,-1.7518515859884836,728.6614251064515,636.4617741241666,616.0981249973609,-39.20241726880125,81.6802942350879
0.0,0.0,-49.58495523607112,74.31166812710362,1.7194958827895857,-0.026205075893228357,7.602593053540073,716.8390394206442,396.74980341726484,607.4070194199188,24.49452424011673,312.95095963108645
0.0,0.0,-42.232844203658075,71.4082703967684,13.472855476475344,-0.0233202850754496,16.84738472072233,705.116937989799,677.5997910652037,589.8565634295737,-23.01719902983249,35.57268150171501
0.0,0.0,-29.118750568734697,55.904690437309526,25.23176375381315,-0.023753422325623882,26.19940623073105,693.2909923228173,739.7200794898496,533.4129198899734,17.71402386271403,-37.87297526520331
0.0,0.0,-12.807789490845941,48.960225619814885,36.874786735828685,-0.02526161615012712,35.46035910664053,681.5863984916621,676.9599557848225,502.93288703638416,61.84166114831552,16.197161581297678
0.0,0.0,-8.228709182302426,56.24487665274857,48.51264350697031,-0.02662491861013622,44.71733325070687,669.877953551124,619.3868729667633,580.3990852059447,-0.24772408636532361,90.02478991702617
0.0,0.0,4.834474924094703,77.39198084815615,60.26634089512467,-0.025876911455337284,54.06517418652006,658.0480529154311,514.9977061113684,530.4234739924727,72.40413734262378,180.12492670968567
0.0,0.0,22.809000156631537,57.015480423965975,72.01940567386667,-0.024830336166695454,63.42374685748654,646.2259552834518,869.5340107172944,401.4824036189748,116.36964895340259,-194.55338261247994
0.0,0.0,21.0434501784895,15.96868117878961,83.65575571996456,-0.02499890680724876,72.67512915045882,634.5120148862852,807.1907213851854,545.4951535046384,-8.97212264953211,-100.85924041247836
0.0,0.0,35.575861765382456,25.485074253798288,95.40970990061044,-0.026233862556092516,82.0329968920351,622.6918478016497,601.4096533621694,465.88555205964417,115.65905485490543,81.20351561313169
0.0,0.0,45.886608587825876,66.77194935244304,107.04970965885612,-0.029931096224204763,91.48501797032208,611.316412330117,468.9136342973985,615.1683438320513,86.29982213267523,233.90375813978346
0.0,0.0,52.97382589972133,113.77804189918379,118.80843955326586,-0.031358037125265414,102.05189426172403,600.5574603885203,415.46000372680106,616.9467581226028,84.29958523057091,287.22360061152057
0.0,0.0,59.12575968232544,60.26976995756991,130.44628826164006,-0.029228564530800236,112.56474666933403,589.9598201715162,885.8113237449686,642.9611211484581,56.37170357691774,-183.06136244410106
0.0,0.0,71.42057707754844,59.90325978422263,142.31817592791262,-0.024188660927057397,123.3069370495711,579.1684241141827,642.3353619940794,578.3372764101192,121.94182922301275,60.141128890217715
0.0,0.0,85.34152990267256,21.3368104900013,153.95488896757524,-0.020468669226953604,133.8347791885652,568.5890430946569,858.0417811362556,530.1028687832214,169.2199102887799,-155.7760994820776
0.0,0.0,113.83093809693071,19.609239797724964,165.59519170529742,-0.02092035960494602,144.35553598206957,557.9982602574937,712.1671665206053,416.15278144441316,283.8136793519492,-10.404426121070742
