Guess X,Guess Y,Current X,Current Y,Tracker X,Tracker Y,Measured X,Measured Y
38.136986525641376,70.06132253731799,27.46598872824886,-0.005970013270689061,-4975.191675516509,-5000.008361148879,31.868466248585392,66.20097234103122
38.136986525641376,70.06132253731799,27.46598872824886,-0.005970013270689061,-4975.191675516509,-5000.008361148879,31.868466248585392,66.20097234103122
77.18988284284232,108.31040042161146,56.42520180974002,-0.008736817710737081,-4946.255820428977,-5000.0122461315705,115.1526045559611,152.5440806673111
61.21208278989492,86.47755698504471,85.67604167102705,-0.011142842284519883,-4917.027647032231,-5000.012807784457,43.75737980356562,53.459648718899224
22.542848726398475,5.137485456379198,114.63427086598679,-0.01023474296946466,-4888.093845921952,-5000.0120226021745,7.338319925598632,-88.58974526906199
109.90529941623896,6.125365500494694,143.58933724373026,-0.008155071393421566,-4859.161269272414,-5000.009106870979,349.96159748719026,-169.2783965814922
29.549952741588296,-105.05751946857325,172.83572136220874,-0.0047813621709420695,-4829.937071727498,-5000.005876010226,-67.82995644624633,-162.7470812534681
90.20339189081302,-108.94794437052148,201.49684486309005,-0.0007092912897741008,-4801.296987147618,-5000.006162844405,220.41650871251653,-122.58002069747577
122.82950284592101,-11.403676316986608,230.74377069029472,-0.0008785317676641949,-4772.070634243154,-5000.00705522242,194.12179660369745,140.07047599407738
212.7150106933004,-77.82714461542668,259.4086686468293,-0.00268677619045321,-4743.427650002637,-5000.00694262257,365.5130445092565,-274.00985705528586
258.87658590590746,-87.50350284973187,287.84244182268424,2.880886077322431,-4715.051017037467,-4997.830426267203,490.0630723214583,-86.22740118201145
293.44500706118924,-81.7704697672057,311.24105931180577,19.953506791387294,-4698.430473842593,-4974.10307764041,385.65615258911225,-34.82702639722207
317.39125024143664,-42.35506188777553,334.36208391931575,37.86554654131643,-4682.793531235847,-4949.406629934141,397.35601210196455,11.790486328684926
299.9134273374884,5.023048452458548,350.2720779155013,16.99406289725169,-4667.175615754205,-4924.697496789427,221.3025915831759,51.36789566836581
289.5488277855435,28.664004550040367,361.6430678719676,-9.634438443711382,-4651.720489120081,-4900.232205992397,266.642153244075,35.1330241752497
295.22221941494416,-1.1889298893468345,373.05507684671613,-36.5627371649422,-4636.106470659143,-4875.522755896052,305.19522466527405,-78.98682960420824
364.83136465492555,48.97249467944419,384.365831193624,-63.21569453219406,-4620.655137790845,-4851.055110247197,460.4836467336706,101.78396858215451
415.32421983013325,54.21954020635353,388.7053723035432,-88.18199238195359,-4605.38056709378,-4826.81860327957,499.71346050662225,41.099707778855276
458.1909930595676,32.1779912370943,368.1228921130066,-101.52045321846037,-4589.6402860067665,-4801.837586361381,521.4124356386876,-13.427153646344905
431.2442298119049,-39.25327342494994,389.334080950863,-121.26668858975783,-4574.207455296682,-4777.357024996205,228.7165081313048,-287.2186996367272
448.3438996248255,-81.9498809485992,411.38675165913963,-140.03521003779818,-4558.763593700404,-4752.884907003744,489.0036235849312,-250.227265280688
479.406904607054,-85.83119556758115,433.4646735573179,-158.7678680828658,-4543.325698008918,-4728.4092380532575,583.8737940701473,-42.074137817234615
464.5110163453263,-145.16127660598485,455.7602553784722,-177.69818629990348,-4527.73649604853,-4703.683627729137,341.33758790359127,-319.81261791864364
488.32019028816154,-201.39187472285917,478.0611520260887,-196.62021673225354,-4512.152947145292,-4678.954715167389,481.5807160597153,-298.1006228452947
536.3651755400399,-186.5808146954319,500.143682002916,-215.34665605756052,-4496.746275676484,-4654.456993575792,644.2963856358534,-94.26052419517923
522.0275867486681,-234.1561920198274,521.9973332725565,-233.89810033373482,-4481.51075055465,-4630.194251337142,495.2561597991371,-303.69960674046234
473.60513834240356,-248.2621279753768,544.5241231987033,-253.00672774247718,-4465.817756209486,-4605.184515783529,419.3086720522132,-236.46620332308444
610.9703906271441,-257.9714373005735,566.6122457527215,-271.7280513896888,-4450.424827503312,-4580.680383309088,709.214979224788,-206.0711711716646
621.745574030908,-297.6391375399481,589.1831524455143,-289.18732197417575,-4435.038152981235,-4556.1731439122195,614.7052707490299,-433.3765627442139
606.5567563099232,-320.94962717326905,618.0976148085466,-291.10815347726964,-4419.677153913815,-4531.648874655593,559.7223884291695,-350.8415706129416
582.7203050178591,-304.24057247836276,647.3367675278151,-291.8102725327699,-4399.973162522201,-4512.811984855364,554.1298802031852,-218.20550828483107
667.2400351449046,-290.85913064533247,676.2826606971829,-292.48374701989746,-4371.071254003172,-4511.387336429686,767.3533163351871,-249.13233188495283
690.7494611527061,-282.5551545961277,705.5206547967053,-293.1621729208786,-4341.861146230584,-4510.469439024153,717.1566898753482,-258.0237851183021
740.5856245890973,-308.37101042413076,734.4666561662641,-293.83562206743767,-4312.942362103382,-4509.57241804662,799.2305882577991,-338.8256963003522
742.2172839143408,-242.14812989326558,763.4138806868714,-294.51281458787713,-4284.022205549073,-4508.677011021415,738.5089719054374,-127.2172519904295
781.2520262381837,-243.3083998923521,792.3630465092522,-295.1892750202688,-4255.101922863728,-4507.783436762176,822.6997292535424,-257.0351494063902
762.7959791413887,-303.04435639610153,821.6049895352776,-295.871432016473,-4225.888704076828,-4506.884559973706,707.2780846413348,-524.2127444291604
785.5048370733417,-253.4578298355748,850.5537542499671,-296.5452512023887,-4196.967492172353,-4505.995244157343,828.0973087547725,-112.69182777628433
848.046761640194,-292.4043253126829,879.5020506429663,-297.2149792704189,-4167.755102003782,-4505.097965048008,927.6688391004952,-338.59413042040075
879.383367230375,-305.2116139269352,908.7405412068819,-297.89075924013775,-4138.835570135695,-4504.21250620402,922.3857531248174,-303.9496053896834
