Guess X,Guess Y,Current X,Current Y,Tracker X,Tracker Y,Measured X,Measured Y
356.79529118481497,12.415938241256566,138.33735103232218,-0.011554272852291686,-4861.146625391351,-5000.011317269792,356.3216717147193,15.727876733105385
356.79529118481497,12.415938241256566,138.33735103232218,-0.011554272852291686,-4861.146625391351,-5000.011317269792,356.3216717147193,15.727876733105385
265.6892136315686,43.375899998364474,167.5901741682754,-0.011784223372586234,-4831.915239856887,-5000.012034729925,140.5133178409676,100.76925092245601
182.1174041400427,-21.467453928367203,196.54929551130365,-0.01221971289824519,-4802.9786706399245,-5000.009976576517,5.030286377125218,-103.11490157558504
148.34361237443733,-29.87781801576308,225.50577478753954,-0.009101910274513693,-4774.04346023921,-5000.005084580376,60.66285405724149,-26.901768026781447
136.45546476327115,-12.342642343417664,254.75322146479638,-0.003291143864261977,-4744.818522889016,-5000.0010266448535,172.50223807523602,22.902160159273677
241.08601130164328,-40.57208907386845,283.25270556439744,-0.7016381195166959,-4716.498211901081,-4998.837482992268,408.6565116661687,-26.56194335611908
264.97644281522287,19.358423357397335,305.68300622612725,-19.616871384986247,-4699.27534173654,-4975.091016559441,238.63819641442817,98.13113663872937
321.84378883815276,106.97009456720832,326.8660569012032,-39.78273552171476,-4683.630730846274,-4950.399548517905,360.02124098178524,178.9555524636465
399.00391294343336,68.7666751441323,347.82424068726175,-59.759906812316835,-4668.167034924325,-4925.9376043230295,532.2445207068465,-75.23712489576654
437.717607123575,50.57872905438297,368.7808127903508,-79.74205859174816,-4652.706039720332,-4901.475043232933,567.8129020872865,-38.102204129173195
430.9912232890139,3.57678760194475,389.94264951979255,-99.93294220293114,-4637.084126229302,-4876.768206847093,401.94508659128974,-110.54162575267914
430.9654881448652,-100.10850544772289,410.9045768982699,-119.90659119060749,-4621.630109613411,-4852.300727886887,550.6261740652652,-374.1067758322007
424.27612570547575,-122.5239950911539,431.8648859548032,-139.8821899830587,-4606.177541011451,-4827.832558132901,366.2487555741603,-110.73702493628987
464.50145142835026,-140.24932091564696,453.03475066008144,-160.06274740905994,-4590.568942279038,-4803.1195671634205,562.7296475704235,-164.8945551135763
459.41189309141765,-186.11544221975007,473.9991342210946,-180.0362483090796,-4575.120565826419,-4778.650480317642,441.8363041785063,-246.98213355505052
485.43658883936905,-214.91084030996697,494.95296812815957,-200.02160394471903,-4559.683186521545,-4754.171357030122,538.8928273195,-259.01186553771686
550.5752656987411,-167.3044073062999,516.1344645840884,-220.18780891294912,-4544.102884089575,-4729.4361571036015,623.4623961706208,-117.15880499992029
536.8269096877934,-210.5133303048453,537.3155064348201,-240.3553021943664,-4528.511255756476,-4704.710207284329,499.17573599517226,-255.21913647736454
504.92659644420536,-286.8513404654353,558.2811692936988,-260.3285570171036,-4513.076251959448,-4680.232194152017,495.3041683360687,-370.5025216690698
523.9395772253004,-331.7421664111764,579.4722392007692,-280.48652811397614,-4497.491547177558,-4655.502603795791,580.5112989713314,-502.3836426637044
558.6056833838003,-351.9926821210785,605.2695288784796,-290.01819944010873,-4482.072301284207,-4631.015411145477,635.8680656074281,-339.04620129032315
574.1418191138475,-324.8522638959699,634.21400197267,-290.879457886283,-4466.660584561799,-4606.523689426255,540.5392396285594,-254.7513691606708
639.5058690375226,-324.264558845595,663.4515018541745,-291.613398073804,-4451.1124637155235,-4581.769832072483,781.2432790727281,-321.75369592414415
664.606449400738,-339.84399382639185,692.3959108211538,-292.33589298183057,-4435.749305326498,-4557.242029206633,668.0972054538829,-348.80628853897844
676.8725630976902,-304.7261716423154,721.6330234848617,-293.0627330459781,-4420.23792700329,-4532.464177314333,659.8044287589081,-271.21516951521784
739.1442987863776,-298.6359356118796,750.5787532684371,-293.784417052567,-4401.220876513955,-4513.02620503049,879.3366432402755,-274.9111922910476
787.6581008453112,-347.82927906234914,779.5268523962209,-294.50763849506956,-4372.322162346816,-4511.494786755005,937.1559805923454,-472.23220542800334
802.5522341043323,-348.5135150883145,808.7669697360832,-295.2394718187407,-4343.110605563325,-4510.573940442567,769.6156003313016,-330.64882677267246
795.301855554217,-291.005525601241,838.007095776053,-295.9734455504298,-4313.897463410993,-4509.666967443992,703.947279765212,-229.6693300897746
744.842407580044,-355.1486332748549,866.9539349382744,-296.6966916296818,-4284.976390177722,-4508.768299524966,708.9946778382487,-383.13183382104717
775.2627984586956,-290.12225106627056,896.1913585789146,-297.4251107409053,-4255.763233694161,-4507.860792813332,816.4820512998392,-247.95842619407557
812.443644455664,-233.27341148392532,925.1357762343958,-298.14536479426926,-4226.843176275887,-4506.962097327017,832.7621922886464,-177.1106675875467
746.994431681328,-293.66688618554866,954.3728935633536,-298.8695754904664,-4197.631646489646,-4506.053990337795,716.5527318309303,-391.4726419618985
842.5169244797559,-234.5357787913433,982.7791912456935,-298.94394611639774,-4168.713214627795,-4505.15732909828,1009.4203229448312,-187.5725364830834
910.6670691637811,-334.33243724033906,1001.5451584765931,-276.70437826170473,-4139.794900497799,-4504.262141355557,1105.4575338862658,-295.03913678511674
910.1003782844342,-254.62520154652785,1018.6110033085463,-252.9543086057174,-4110.584319860053,-4503.361184491564,1062.0764474715554,-78.66692921871154
919.2570164130126,-233.00680467305858,1035.6467758087877,-229.18120551075555,-4081.3730323382147,-4502.466585315429,943.9337812218841,-157.41995193591433
977.2473499935887,-221.53828012063053,1052.5015494682411,-205.63410030193813,-4052.4524226555445,-4501.583687113023,1268.598886300788,-98.28005654933858
1004.0595221532009,-238.69158668690534,1069.35196936811,-182.08419940412278,-4023.531786565634,-4500.704226015871,1012.5855508456485,-312.51363169895984
